Date,mean_sst,Date_30,Date_60,SST_D30,SST_D60,SST_meanPLD_30,SST_maxPLD_30,SST_minPLD_30,SST_meanPLD_60,SST_maxPLD_60,SST_minPLD_60,SST_meanPLD_early,mean_sst_spawnwin,up_33,up_36,up_33_30,up_36_30,up_33_60,up_36_60,up33_meanPLD_30,up33_meanPLD_60,up36_meanPLD_30,up36_meanPLD_60,up33_meanPLD_early,up36_meanPLD_early,chla,chla_60,chla_meanPLD_30,chla_meanPLD_60,Mean_NPP,NPP_D30,NPP_D60,NPP_meanPLD_30,NPP_meanPLD_60,NPP_maxPLD_30,NPP_maxPLD_60,NPP_meanPLD_early,cuti_34,beuit_34N,cuti_30,beuti_30,cuti_60,beuti_60,cuti_maxPLD_30,cuti_maxPLD_60,cuti_meanPLD_30,cuti_meanPLD_60,beuti_maxPLD_30,beuti_maxPLD_60,beuti_meanPLD_30,beuti_meanPLD_60,cuti_meanPLD_early,beuti_meanPLD_early,slh_anom,slh_30,slh_60,slh_maxPLD_30,slh_maxPLD_60,slh_meanPLD_30,slh_meanPLD_60,slh_meanPLD_early
12/13/2015,16.38925311,11/13/2015,10/14/2015,17.65939053,21.37302662,16.90145289,17.73814053,16.38211871,18.32861759,21.91943787,16.38211871,19.7557823,17.79407886,163,184,-1,22,39,16,50.2,49.96666667,45.03333333,45.11666667,49.73333333,45.2,0.857961652,0.270216652,0.663932887,0.516399078,489,342,181,459.1666667,375.4,568,568,291.6333333,1.793,0.252,0.063,0.004,0.075,0,2.725,2.725,0.284,0.4387,0.411,0.411,0.0311,0.0172,0.5934,0.0033,154.8261,97.04545,194.6957,246.9167,246.9167,153.9794497,140.6444687,127.3094877
12/14/2015,16.38691642,11/14/2015,10/15/2015,17.73814053,21.65410047,16.85641209,17.73784782,16.38211871,18.24083119,21.91943787,16.38211871,19.6252503,17.72532275,235,176,9,9,56,22,57.73333333,52.95,50.6,47.68333333,48.16666667,44.76666667,1.027905793,0.275707588,0.678224157,0.528935715,910,568,200,470.5666667,387.2333333,910,910,303.9,2.227,0.344,-0.104,-0.005,0.407,0,2.725,2.725,0.3617,0.469033333,0.411,0.411,0.042733333,0.022933333,0.576366667,0.003133333,131.087,114.8636,225.087,246.9167,246.9167,154.5202297,139.077802,123.6353743
12/15/2015,16.38691642,11/15/2015,10/16/2015,17.73784782,21.62712427,16.81138104,17.67527782,16.38211871,18.15349439,21.91943787,16.38211871,19.49560775,17.67262592,16,32,194,232,38,23,51.8,52.58333333,43.93333333,47.83333333,53.36666667,51.73333333,1.028943539,0.269964682,0.692064755,0.541585363,893,495,202,483.8333333,398.75,910,910,313.6666667,1.997,0.648,0.017,0.001,0.604,0,2.725,2.725,0.4277,0.49225,0.648,0.648,0.0643,0.033733333,0.5568,0.003166667,112.4348,132.9091,234.1304,246.9167,246.9167,153.837753,137.049542,120.261331
12/16/2015,16.38691642,11/16/2015,10/17/2015,17.67527782,21.91943787,16.76843566,17.55247292,16.38211871,18.0612857,21.84492676,16.38211871,19.35413575,17.625811,9,20,236,167,59,51,44.23333333,51.75,39.03333333,47.31666667,59.26666667,55.6,1.022490345,0.265588403,0.706046165,0.554200395,892,539,203,495.6,410.2333333,910,910,324.8666667,0.724,0.315,1.705,0.07,0.537,0,2.725,2.725,0.395,0.495366667,0.648,0.648,0.072466667,0.038983333,0.595733333,0.0055,96.43478,54.18182,231.5217,246.9167,246.9167,155.246185,134.7980933,114.3500017
12/17/2015,16.30919831,11/17/2015,10/18/2015,17.55247292,21.84492676,16.72699317,17.42531593,16.30919831,17.96902356,21.34512911,16.30919831,19.21105395,17.513833,6,10,25,70,115,100,43.6,49.93333333,37.03333333,45.81666667,56.26666667,54.6,0.960425237,0.263009212,0.717391084,0.565823996,892,525,203,507.8333333,421.7166667,910,910,335.6,0.549,0.282,2.725,0.411,0.881,0,2.227,2.725,0.322466667,0.489833333,0.648,0.648,0.068166667,0.043683333,0.6572,0.0192,65.95652,14.81818,221.7391,246.9167,246.9167,156.9507963,132.201717,107.4526377
12/18/2015,16.26445866,11/18/2015,10/19/2015,17.42531593,21.34512911,16.68829793,17.19040981,16.26445866,17.88434572,20.79536429,16.26445866,19.08039351,17.35435047,3,-4,26,104,100,74,42.83333333,48.31666667,33.43333333,44.51666667,53.8,55.6,0.939986548,0.268378698,0.727400178,0.57701746,882,520,203,519.9,433.0333333,910,910,346.1666667,0.175,0.107,0.661,0.235,1.316,0,2.227,2.725,0.306266667,0.470816667,0.648,0.648,0.0639,0.045466667,0.635366667,0.027033333,89.58333,62.90909,190.8696,246.9167,246.9167,157.8399377,130.5136125,103.1872873
12/19/2015,16.01551591,11/19/2015,10/20/2015,17.17825049,20.79536429,16.64954011,17.19040981,16.01551591,17.80468158,20.59885016,16.01551591,18.95982305,17.13988046,71,62,6,82,77,64,45,48.21666667,32.76666667,44.48333333,51.43333333,56.2,0.951287655,0.298223373,0.735522899,0.587901864,555,434,284,523.9333333,437.55,910,910,351.1666667,0.045,0.01,-0.203,-0.09,1.893,0,2.227,2.725,0.314533333,0.440016667,0.648,0.648,0.067233333,0.045633333,0.5655,0.024033333,123.1667,127.5455,173.913,246.9167,246.9167,157.6939777,129.6678408,101.641704
12/20/2015,15.69509157,11/20/2015,10/21/2015,16.94043517,20.14125915,16.60802866,17.19040981,15.69509157,17.73057879,20.59885016,15.69509157,18.85312892,16.94747143,53,4,2,47,45,32,46.7,48.35,31.33333333,44.01666667,50,56.7,0.942579261,0.290133409,0.744264356,0.598775962,790,438,284,535.6666667,445.9833333,910,910,356.3,0.179,0.046,-0.542,-0.202,1.094,0,2.227,2.725,0.338566667,0.424766667,0.648,0.648,0.0755,0.0464,0.510966667,0.0173,92.3913,154.7727,172.1739,246.9167,246.9167,155.6145977,128.3381308,101.061664
12/21/2015,15.69509157,11/21/2015,10/22/2015,16.60292778,20.44759755,16.57776745,17.19040981,15.69509157,17.65137036,20.59885016,15.69509157,18.72497326,16.79624658,68,47,-25,7,35,37,49.8,48.9,32.66666667,44.18333333,48,55.7,1.026802791,0.291441056,0.75580697,0.611031991,798,442,284,547.5333333,454.55,910,910,361.5666667,1.4,0.436,-0.007,-0.003,0.361,0,2.227,2.725,0.385466667,0.442083333,0.648,0.648,0.090133333,0.053666667,0.4987,0.0172,72.52174,160.5909,149.6522,246.9167,246.9167,152.678959,127.0526232,101.4262873
12/22/2015,15.50793998,11/22/2015,10/23/2015,16.59042778,20.24381384,16.54168452,17.19040981,15.50793998,17.57243912,20.59885016,15.50793998,18.60319373,16.7584329,271,202,-16,2,39,17,59.36666667,52.76666667,39.33333333,47.26666667,46.16666667,55.2,1.026076201,0.310943167,0.766991828,0.622950875,797,442,282,559.3666667,463.1333333,910,910,366.9,1.221,0.448,-0.633,-0.19,0,0,2.227,2.725,0.447266667,0.462433333,0.648,0.648,0.1114,0.061133333,0.4776,0.010866667,121.5217,171.5455,133.8261,246.9167,246.9167,151.011499,126.8475498,102.6836007
12/23/2015,15.47894288,11/23/2015,10/24/2015,16.66919169,20.28975446,16.50200956,17.19040981,15.47894288,17.49225893,20.59885016,15.47894288,18.4825083,16.75509153,251,156,21,47,22,16,67.03333333,56.58333333,42.96666667,49.6,46.13333333,56.23333333,1.036340419,0.323222114,0.77868872,0.63483618,818,438,282,572.0333333,472.0666667,910,910,372.1,2.356,1.063,-0.38,-0.066,0.016,0,2.356,2.725,0.538466667,0.501433333,1.063,1.063,0.149033333,0.07885,0.4644,0.008666667,139.7391,187.3636,139.3043,246.9167,246.9167,149.4240157,126.8547965,104.2855773
12/24/2015,15.28721596,11/24/2015,10/25/2015,16.98918209,20.25089235,16.44527736,17.19040981,15.28721596,17.40953099,20.59885016,15.28721596,18.37378463,16.79279287,141,108,89,122,20,29,68.76666667,58.6,42.5,50.91666667,48.43333333,59.33333333,1.011079459,0.339116479,0.789481825,0.646035563,609,383,265,579.5666667,477.8,910,910,376.0333333,3.03,2.349,0.132,0.012,0.004,0,3.03,3.03,0.635066667,0.551866667,2.349,2.349,0.226933333,0.118,0.468666667,0.009066667,130.6087,209.4091,148.2174,246.9167,246.9167,146.7973357,126.5613182,106.3253007
12/25/2015,15.12264339,11/25/2015,10/26/2015,16.92372829,20.48642344,16.38524119,17.19040981,15.12264339,17.32013466,20.59885016,15.12264339,18.25502812,16.80589473,106,46,126,89,38,22,68.1,59.73333333,41.06666667,51.31666667,51.36666667,61.56666667,0.990541911,0.341640676,0.800033341,0.656850584,595,379,289,586.7666667,482.9,910,910,379.0333333,2.256,2.901,0.24,0.056,0.138,0,3.03,3.03,0.702266667,0.587166667,2.901,2.901,0.321766667,0.16635,0.472066667,0.010933333,73.04348,213.5,147.7391,246.9167,246.9167,142.1154517,125.3163912,108.5173307
12/26/2015,15.046259,11/26/2015,10/27/2015,16.79143451,20.59885016,16.32706868,17.19040981,15.046259,17.22759147,20.43629468,15.046259,18.12811427,16.76820181,0,-2,12,12,31,18,67.7,59.21666667,40.6,50.98333333,50.73333333,61.36666667,1.002022512,0.343806785,0.811422202,0.667820846,603,375,271,594.3666667,488.4333333,910,910,382.5,0.998,1.841,0.267,0.081,0.177,0,3.03,3.03,0.726633333,0.60085,2.901,2.901,0.380433333,0.197033333,0.475066667,0.013633333,10.47826,202.4091,147.5652,246.9167,246.9167,135.717757,123.0316088,110.3454607
12/27/2015,15.046259,11/27/2015,10/28/2015,16.65593707,20.43629468,16.27341274,17.19040981,15.046259,17.13775754,19.96930798,15.046259,18.00210235,16.64678913,4,5,15,5,127,90,67.33333333,57.16666667,40.6,49.56666667,47,58.53333333,1.002022512,0.328798231,0.824348004,0.67904125,603,382,290,601.7333333,493.65,910,910,385.5666667,-0.39,-0.676,0.42,0.163,0.269,0,3.03,3.03,0.699633333,0.589866667,2.901,2.901,0.352466667,0.185766667,0.4801,0.019066667,26.86957,214.0435,136.6957,246.9167,246.9167,129.478626,121.2011733,112.9237207
12/28/2015,15.04578066,11/28/2015,10/29/2015,16.48072707,19.96930798,16.2255812,17.19040981,15.04578066,17.05569876,19.64570016,15.04578066,17.88581632,16.54760621,88,87,-13,-31,67,10,70.7,57.51666667,44.53333333,50.85,44.33333333,57.16666667,0.880085351,0.336998071,0.83324408,0.688092705,639,374,288,610.5666667,499.5,910,910,388.4333333,0.124,0.227,0.066,0.032,1.075,0.004,3.03,3.03,0.701566667,0.574016667,2.901,2.901,0.358966667,0.189483333,0.446466667,0.02,75.65217,204.7391,127.6957,246.9167,246.9167,125.1757283,120.3337812,115.491834
12/29/2015,15.04578066,11/29/2015,10/30/2015,16.38211871,19.64570016,16.18103659,17.19040981,15.04578066,16.97903343,19.45702016,15.04578066,17.77703027,16.49196505,26,18,-10,-25,21,33,71.9,57.6,45.96666667,50.6,43.3,55.23333333,0.87901269,0.38110808,0.841791702,0.696391115,627,452,331,616.4,504.4333333,910,910,392.4666667,1.581,3.267,0.107,0.014,1.569,0.002,3.03,3.03,0.7507,0.574216667,3.267,3.267,0.4674,0.2439,0.397733333,0.0204,61.6087,187.1304,133.5217,246.9167,246.9167,120.9916717,119.1352312,117.2787907
12/30/2015,15.04272725,11/30/2015,10/31/2015,16.42781371,19.37570954,16.13486704,17.19040981,15.04272725,16.90681706,19.45702016,15.04272725,17.67876707,16.49898733,2,5,-1,-13,15,35,72,57.38333333,46.56666667,50.1,42.76666667,53.63333333,0.880057967,0.38469596,0.850335921,0.704647149,627,454,328,622.1666667,509.4166667,910,910,396.6666667,0.829,2.021,-0.295,-0.042,0.089,0.001,3.03,3.03,0.788166667,0.58655,3.267,3.267,0.536166667,0.277566667,0.384933333,0.018966667,13.17391,140,131.4348,246.9167,246.9167,116.7641353,117.1642163,117.5642973
12/31/2015,14.77962397,12/1/2015,11/1/2015,16.51322871,19.25354516,16.07708022,17.19040981,14.77962397,16.83225171,19.45702016,14.77962397,17.58742319,16.58041501,-11,-7,5,1,61,71,71.46666667,56.18333333,46.3,48.8,40.9,51.3,0.91238154,0.378536682,0.859500157,0.713544563,619,460,326,627.4666667,514.3,910,910,401.1333333,-0.535,-1.489,-0.835,-0.137,0.077,0.001,3.03,3.03,0.798166667,0.57635,3.267,3.267,0.4911,0.252733333,0.354533333,0.014366667,16.30435,127.3913,132.8261,246.9167,246.9167,113.061237,115.2221872,117.3831373
1/1/2016,14.61364512,12/2/2015,11/2/2015,16.69104845,19.45702016,16.00783344,17.19040981,14.61364512,16.75152879,19.17476942,14.61364512,17.49522413,16.71139093,-15,-22,-4,-15,148,167,71.1,53.46666667,46.06666667,45.65,35.83333333,45.23333333,0.881388365,0.378536682,0.867556602,0.721925424,659,459,275,634.1333333,520.7,910,910,407.2666667,-0.373,-1.113,0.237,0.039,0.421,0.002,3.03,3.03,0.777833333,0.563116667,3.267,3.267,0.4527,0.23415,0.3484,0.0156,35.47619,106.4348,156.6957,246.9167,246.9167,110.69595,113.201862,115.707774
1/2/2016,14.4957718,12/3/2015,11/3/2015,16.88786549,19.17476942,15.92809699,17.19040981,14.4957718,16.67354549,18.9248855,14.4957718,17.418994,16.80880516,-21,-133,13,-31,149,137,69.96666667,50.63333333,42.66666667,41.15,31.3,39.63333333,0.945932989,0.382670773,0.879070211,0.731313128,590,451,321,638.7666667,525.1833333,910,910,411.6,-0.734,-2.138,-0.011,-0.001,1.38,0.006,3.03,3.03,0.753733333,0.527883333,3.267,3.267,0.381466667,0.198416667,0.302033333,0.015366667,27.2381,136.6667,134.0435,246.9167,246.9167,107.04833,111.421772,115.795214
1/3/2016,14.17973511,12/4/2015,11/4/2015,17.03699829,18.9248855,15.83285488,17.19040981,14.17973511,16.59445965,18.73507478,14.17973511,17.35606443,16.90876838,-107,-167,63,26,62,56,64.3,47.81666667,36.23333333,37.43333333,31.33333333,38.63333333,0.990183283,0.375913669,0.890488744,0.741550955,587,466,325,642.8,529.55,910,910,416.3,-0.252,-0.691,0.072,0.007,1.903,0.015,3.03,3.03,0.742933333,0.491966667,3.267,3.267,0.3582,0.18665,0.241,0.0151,82,138.875,84.08696,246.9167,246.9167,105.1524967,111.3869893,117.621482
1/4/2016,14.17973511,12/5/2015,11/5/2015,16.91488487,18.73507478,15.74168322,17.19040981,14.17973511,16.51853733,18.7283429,14.17973511,17.29539143,17.00864065,-5,-99,-7,-29,7,13,64.36666667,47.61666667,33.9,35.56666667,30.86666667,37.23333333,0.824167678,0.393737719,0.89705241,0.748724787,634,427,323,649.7,534.7333333,910,910,419.7666667,-1.489,-3.76,0.371,0.035,0.692,0.03,3.03,3.03,0.680933333,0.455616667,3.267,3.267,0.2317,0.123483333,0.2303,0.015266667,157,94.25,43.18182,246.9167,246.9167,107.2441633,113.283959,119.3237547
1/5/2016,14.22817632,12/6/2015,11/6/2015,17.01304481,18.7283429,15.64885427,17.19040981,14.17973511,16.44353455,18.5174202,14.17973511,17.23821483,17.06132116,49,-11,10,-4,1,18,65.66666667,48.41666667,33.66666667,35.08333333,31.16666667,36.5,0.90364508,0.411315769,0.905950944,0.756930276,553,456,322,652.9333333,538.5833333,910,910,424.2333333,-0.011,-0.025,-0.131,-0.013,-0.084,-0.002,3.03,3.03,0.684933333,0.456833333,3.267,3.267,0.2313,0.1231,0.228733333,0.0149,169.1905,90.375,29.13636,246.9167,246.9167,109.8713467,115.6181947,121.3650427
1/6/2016,14.22139325,12/7/2015,11/7/2015,17.19040981,18.5174202,15.54988705,17.15126803,14.17973511,16.3719341,18.47594411,14.17973511,17.19398115,17.07965611,58,-67,34,24,0,8,66.46666667,49.38333333,30.63333333,33.83333333,32.3,37.03333333,0.96174362,0.41781872,0.915975359,0.765995691,507,468,319,654.2333333,541.7166667,910,910,429.2,0.186,0.34,0.257,0.024,0.031,0.001,3.03,3.03,0.682566667,0.459416667,3.267,3.267,0.241833333,0.12875,0.236266667,0.015666667,142.4286,135.4167,65.36364,246.9167,246.9167,110.1050767,116.9026107,123.7001447
1/7/2016,14.22139325,12/8/2015,11/8/2015,17.15126803,18.4497802,15.45222456,17.12867304,14.17973511,16.30146099,18.47594411,14.17973511,17.15069741,17.01411443,109,25,28,42,23,28,69.16666667,50.81666667,30.06666667,33.78333333,32.46666667,37.5,0.960224709,0.433565119,0.926959313,0.774773351,653,455,317,660.8333333,547.3166667,910,910,433.8,0.322,0.556,0.537,0.043,0.355,0.004,3.03,3.03,0.6754,0.458866667,3.267,3.267,0.258933333,0.13795,0.242333333,0.016966667,129.619,200.4583,111.9091,246.9167,246.9167,107.7437667,117.1977757,126.6517847
1/8/2016,14.22139325,12/9/2015,11/9/2015,17.12867304,18.47594411,15.35531523,16.58717645,14.17973511,16.2305518,18.3905944,14.17973511,17.10578838,16.88935609,30,-21,42,29,77,47,68.76666667,50.03333333,28.4,32.65,31.3,36.9,0.988000418,0.442452111,0.938523708,0.783865823,571,507,355,662.9666667,550.9166667,910,910,438.8666667,0.889,1.962,0.313,0.026,0.558,0.002,3.03,3.03,0.6946,0.464383333,3.267,3.267,0.323466667,0.170616667,0.234166667,0.017766667,81.14286,246.9167,99.77273,243.2917,246.9167,102.217972,116.8872778,131.5565837
1/9/2016,14.19742894,12/10/2015,11/10/2015,16.58717645,18.3905944,15.27565698,16.38925311,14.17973511,16.16066571,18.01905839,14.17973511,17.04567444,16.72912475,-2,-37,115,57,71,47,64.86666667,48.81666667,25.26666667,31.25,32.76666667,37.23333333,1.01476311,0.468808585,0.948524866,0.792965065,485,486,348,662.9333333,553.2,910,910,443.4666667,0.542,1.276,0.182,0.015,1.064,0.007,3.03,3.03,0.7066,0.455683333,3.267,3.267,0.3655,0.191766667,0.204766667,0.018033333,34.04762,243.2917,12.31818,218.7917,246.9167,95.24316933,117.2494352,139.255701
1/10/2016,14.19742894,12/11/2015,11/11/2015,16.38925311,18.01905839,15.20259618,16.38925311,14.17973511,16.09697189,17.81595705,14.17973511,16.9913476,16.57672176,-2,-40,221,108,-7,27,57.43333333,48.9,20.33333333,30.13333333,40.36666667,39.93333333,1.275110167,0.512270044,0.966037482,0.805679067,463,507,344,661.4666667,555.1833333,910,910,448.9,0.119,0.279,0.527,0.054,0.657,0.014,3.03,3.03,0.693,0.446716667,3.267,3.267,0.373,0.196183333,0.200433333,0.019366667,18.66667,218.7917,-29.63636,172.9583,246.9167,88.572335,118.0544857,147.5366363
1/11/2016,14.19742894,12/12/2015,11/12/2015,16.38925311,17.81595705,15.12953537,16.38925311,14.17973511,16.03666309,17.73814053,14.17973511,16.9437908,16.42837044,-9,-47,127,33,-4,42,52.9,48.81666667,17.66666667,28.65,44.73333333,39.63333333,1.275110167,0.557115553,0.979942432,0.817645644,525,504,343,662.1666667,558.2166667,910,910,454.2666667,0.025,0.06,1.032,0.112,0.255,0.008,3.03,3.03,0.659433333,0.442883333,3.267,3.267,0.371266667,0.19705,0.226333333,0.022833333,-16.66667,172.9583,37.45455,169.1905,246.9167,82.25150267,117.1524653,152.053428
1/12/2016,14.19742894,12/13/2015,11/13/2015,16.38925311,17.65939053,15.05647457,16.38691642,14.17973511,15.97896373,17.73814053,14.17973511,16.90145289,16.38831843,0,-52,163,184,-1,22,47.46666667,48.83333333,9.8,27.41666667,50.2,45.03333333,1.277405635,0.600440691,0.993923898,0.828928393,583,489,342,665.3,562.2333333,910,910,459.1666667,0.215,0.407,1.793,0.252,0.063,0.004,3.03,3.03,0.606833333,0.445416667,3.267,3.267,0.376433333,0.203766667,0.284,0.0311,-16.66667,154.8261,97.04545,169.1905,246.9167,76.535077,115.2572633,153.9794497
1/13/2016,14.19933953,12/14/2015,11/14/2015,16.38691642,17.73814053,14.98355534,16.38691642,14.17973511,15.91998371,17.73784782,14.17973511,16.85641209,16.3878511,50,25,235,176,9,9,41.3,49.51666667,4.766666667,27.68333333,57.73333333,50.6,1.285898727,0.599167697,1.002523663,0.84037391,782,910,568,661.0333333,565.8,893,910,470.5666667,-0.274,-0.53,2.227,0.344,-0.104,-0.005,3.03,3.03,0.523466667,0.442583333,3.267,3.267,0.3473,0.195016667,0.3617,0.042733333,11.09524,131.087,114.8636,169.1905,246.9167,72.53535167,113.5277907,154.5202297
1/14/2016,14.19933953,12/15/2015,11/15/2015,16.38691642,17.73784782,14.91063611,16.38691642,14.17973511,15.86100857,17.67527782,14.17973511,16.81138104,16.37184014,65,4,16,32,194,232,42.93333333,47.36666667,3.833333333,23.88333333,51.8,43.93333333,1.27046712,0.613725581,1.010574449,0.851319602,796,893,495,657.8,570.8166667,892,910,483.8333333,0.017,0.036,1.997,0.648,0.017,0.001,3.03,3.03,0.457466667,0.442583333,3.267,3.267,0.3269,0.1956,0.4277,0.0643,45.85714,112.4348,132.9091,169.1905,246.9167,70.31609633,112.0769247,153.837753
1/15/2016,14.41850036,12/16/2015,11/16/2015,16.38691642,17.67527782,14.84502224,16.30919831,14.17973511,15.80672895,17.55247292,14.17973511,16.76843566,16.34688125,42,-2,9,20,236,167,44.03333333,44.13333333,3.1,21.06666667,44.23333333,39.03333333,1.524738103,0.603048043,1.027316041,0.866681103,808,892,539,655,575.3,892,910,495.6,0.446,0.898,0.724,0.315,1.705,0.07,3.03,3.03,0.4482,0.4216,3.267,3.267,0.346333333,0.2094,0.395,0.072466667,50.90476,96.43478,54.18182,169.1905,246.9167,68.798429,112.022307,155.246185
1/16/2016,14.00729493,12/17/2015,11/17/2015,16.30919831,17.55247292,14.76829213,16.26445866,14.00729493,15.74764265,17.42531593,14.00729493,16.72699317,16.27260114,8,-18,6,10,25,70,44.1,43.85,2.166666667,19.6,43.6,37.03333333,1.77873433,0.620077673,1.054593011,0.885992047,811,892,525,652.3,580.0666667,882,910,507.8333333,-0.58,-1.992,0.549,0.282,2.725,0.411,3.03,3.03,0.410566667,0.366516667,3.267,3.267,0.270533333,0.16935,0.322466667,0.068166667,39.85714,65.95652,14.81818,169.1905,246.9167,67.92844967,112.439623,156.9507963
1/17/2016,14.00729493,12/18/2015,11/18/2015,16.26445866,17.42531593,14.69305334,16.01551591,14.00729493,15.69067563,17.19040981,14.00729493,16.68829793,16.13423617,7,-34,3,-4,26,104,44.23333333,43.53333333,1.166666667,17.3,42.83333333,33.43333333,1.843682514,0.639713732,1.084716209,0.906058194,711,882,520,646.6,583.25,818,910,519.9,0.39,1.17,0.175,0.107,0.661,0.235,3.03,3.03,0.417733333,0.362,3.267,3.267,0.305966667,0.184933333,0.306266667,0.0639,25.33333,89.58333,62.90909,169.1905,246.9167,65.786783,111.8133603,157.8399377
1/18/2016,13.99707418,12/19/2015,11/19/2015,16.01551591,17.17825049,14.62577194,15.69509157,13.99707418,15.63765603,17.19040981,13.99707418,16.64954011,15.9958712,19,-11,71,62,6,82,42.5,43.75,-1.266666667,15.75,45,32.76666667,1.856957309,0.707606039,1.114905198,0.925214048,1489,555,434,677.7333333,600.8333333,1489,1489,523.9333333,0.535,1.405,0.045,0.01,-0.203,-0.09,3.03,3.03,0.434066667,0.3743,3.267,3.267,0.352466667,0.20985,0.314533333,0.067233333,8.857143,123.1667,127.5455,169.1905,246.9167,61.97646443,109.8352211,157.6939777
1/19/2016,13.99707418,12/20/2015,11/20/2015,15.69509157,16.94043517,14.56917136,15.69509157,13.99707418,15.58860001,17.19040981,13.99707418,16.60802866,15.83561954,12,-59,53,4,2,47,41.13333333,43.91666667,-3.366666667,13.98333333,46.7,31.33333333,1.717505443,0.680335536,1.140736071,0.942500213,1111,790,438,688.4333333,612.05,1489,1489,535.6666667,0.277,0.736,0.179,0.046,-0.542,-0.202,3.03,3.03,0.437333333,0.38795,3.267,3.267,0.375466667,0.225483333,0.338566667,0.0755,16.71429,92.3913,154.7727,169.1905,246.9167,59.45389743,107.5342476,155.6145977
1/20/2016,13.99004386,12/21/2015,11/21/2015,15.69509157,16.60292778,14.51233644,15.50793998,13.99004386,15.54505195,17.19040981,13.99004386,16.57776745,15.67851638,9,-6,68,47,-25,7,39.16666667,44.48333333,-5.133333333,13.76666667,49.8,32.66666667,1.923816729,0.68052439,1.170636535,0.963221752,1841,798,442,723.2,635.3666667,1841,1841,547.5333333,0.158,0.359,1.4,0.436,-0.007,-0.003,3.03,3.03,0.395933333,0.3907,3.267,3.267,0.3729,0.231516667,0.385466667,0.090133333,-1.714286,72.52174,160.5909,169.1905,246.9167,56.97936323,104.8291611,152.678959
1/21/2016,13.99004386,12/22/2015,11/22/2015,15.50793998,16.59042778,14.4617399,15.47894288,13.99004386,15.50171221,17.19040981,13.99004386,16.54168452,15.53285639,-18,-98,271,202,-16,2,29.53333333,44.45,-15.13333333,12.1,59.36666667,39.33333333,2.168318109,0.690530443,1.208711265,0.987851547,1835,797,442,757.8,658.5833333,1841,1841,559.3666667,-0.007,-0.016,1.221,0.448,-0.633,-0.19,3.03,3.03,0.355,0.401133333,3.267,3.267,0.357433333,0.234416667,0.447266667,0.1114,2.285714,121.5217,171.5455,169.1905,246.9167,53.00483037,102.0081647,151.011499
1/22/2016,13.99004386,12/23/2015,11/23/2015,15.47894288,16.66919169,14.41210994,15.28721596,13.99004386,15.45705975,17.19040981,13.99004386,16.50200956,15.41836676,-1,-65,251,156,21,47,21.13333333,44.08333333,-22.5,10.23333333,67.03333333,42.96666667,2.1876215,0.685433656,1.247087302,1.012888011,1794,818,438,790.3333333,681.1833333,1841,1841,572.0333333,-0.795,-1.756,2.356,1.063,-0.38,-0.066,3.03,3.03,0.249966667,0.394216667,3.267,3.267,0.263466667,0.20625,0.538466667,0.149033333,28.33333,139.7391,187.3636,169.1905,246.9167,49.2913047,99.35766018,149.4240157
1/23/2016,13.99074742,12/24/2015,11/24/2015,15.28721596,16.98918209,14.36889432,15.12264339,13.99004386,15.40708584,17.19040981,13.99004386,16.44527736,15.28860024,102,74,141,108,89,122,19.83333333,44.3,-23.63333333,9.433333333,68.76666667,42.5,2.103333836,0.687286323,1.283495781,1.036488803,1391,609,383,816.4,697.9833333,1841,1841,579.5666667,-0.817,-1.745,3.03,2.349,0.132,0.012,2.256,3.03,0.121733333,0.3784,3.267,3.267,0.127,0.176966667,0.635066667,0.226933333,42.90476,130.6087,209.4091,169.1905,246.9167,46.36784003,96.58258785,146.7973357
1/24/2016,13.99074742,12/25/2015,11/25/2015,15.12264339,16.92372829,14.33116445,15.046259,13.99004386,15.35820282,17.19040981,13.99004386,16.38524119,15.19626405,90,27,106,46,126,89,19.3,43.7,-24.26666667,8.4,68.1,41.06666667,1.915875566,0.673996424,1.314340236,1.057186788,1424,595,379,844.0333333,715.4,1841,1841,586.7666667,0.839,1.643,2.256,2.901,0.24,0.056,1.581,3.03,0.0745,0.388383333,3.267,3.267,0.085066667,0.203416667,0.702266667,0.321766667,1.5,73.04348,213.5,169.1905,246.9167,43.98305737,93.04925452,142.1154517
1/25/2016,13.91360965,12/26/2015,11/26/2015,15.046259,16.79143451,14.29340947,15.046259,13.91360965,15.31023908,17.19040981,13.91360965,16.32706868,15.1096316,26,13,0,-2,12,12,20.16666667,43.93333333,-23.76666667,8.416666667,67.7,40.6,1.844582713,0.660356693,1.342425576,1.076923889,1417,603,375,871.1666667,732.7666667,1841,1841,594.3666667,1.447,2.975,0.998,1.841,0.267,0.081,1.581,3.03,0.089466667,0.40805,3.267,3.267,0.122866667,0.25165,0.726633333,0.380433333,-10,10.47826,202.4091,169.1905,246.9167,43.3004487,89.50910285,135.717757
1/26/2016,13.91360965,12/27/2015,11/27/2015,15.046259,16.65593707,14.2556545,15.04578066,13.91360965,15.26453362,17.19040981,13.91360965,16.27341274,15.06134454,-12,3,4,5,15,5,19.63333333,43.48333333,-23.83333333,8.383333333,67.33333333,40.6,1.845358484,0.614248456,1.370536775,1.097442389,1423,603,382,898.5,750.1166667,1841,1841,601.7333333,0.88,1.91,-0.39,-0.676,0.42,0.163,1.581,3.03,0.1318,0.415716667,3.267,3.267,0.209066667,0.280766667,0.699633333,0.352466667,-11.63636,26.86957,214.0435,169.1905,246.9167,42.0169177,85.74777185,129.478626
